id,category,source,file,ru,gloss
8f1982fe5ef364b6,alphabet,ai,audio/8f1982fe5ef364b6.mp3,ёж,ё
1306272912062596,alphabet,ai,audio/1306272912062596.mp3,Ж,жэ
27e5ea4d51c25c26,alphabet,ai,audio/27e5ea4d51c25c26.mp3,жизнь,жэ
1206259613062729,alphabet,ai,audio/1206259613062729.mp3,З,зэ
f204fcf6af1f7b08,alphabet,ai,audio/f204fcf6af1f7b08.mp3,зима,зэ
1d0636e71c063554,alphabet,ai,audio/1d0636e71c063554.mp3,И,и
f018633bfed6d566,alphabet,ai,audio/f018633bfed6d566.mp3,мир,и
1c0635541d0636e7,alphabet,ai,audio/1c0635541d0636e7.mp3,Й,и краткое
773957787a1d5941,alphabet,ai,audio/773957787a1d5941.mp3,май,и краткое
1f063a0d1e06387a,alphabet,ai,audio/1f063a0d1e06387a.mp3,К,ка
da3e47d3a3478d10,alphabet,ai,audio/da3e47d3a3478d10.mp3,книга,ка
1e06387a1f063a0d,alphabet,ai,audio/1e06387a1f063a0d.mp3,Л,эль
18661534e77f29b1,alphabet,ai,audio/18661534e77f29b1.mp3,лес,эль
1906309b18062f08,alphabet,ai,audio/1906309b18062f08.mp3,М,эм
ef48a8a8e5867746,alphabet,ai,audio/ef48a8a8e5867746.mp3,море,эм
18062f081906309b,alphabet,ai,audio/18062f081906309b.mp3,Н,эн
568fdd19699a39d4,alphabet,ai,audio/568fdd19699a39d4.mp3,нос,эн
1b0633c11a06322e,alphabet,ai,audio/1b0633c11a06322e.mp3,О,о
123b82fe1d6e9a40,alphabet,ai,audio/123b82fe1d6e9a40.mp3,окно,о
1a06322e1b0633c1,alphabet,ai,audio/1a06322e1b0633c1.mp3,П,пэ
d4c592fc45677172,alphabet,ai,audio/d4c592fc45677172.mp3,парк,пэ
2506437f240641ec,alphabet,ai,audio/2506437f240641ec.mp3,Р,эр
40b8d1aeaadf42d8,alphabet,ai,audio/40b8d1aeaadf42d8.mp3,рука,эр
240641ec2506437f,alphabet,ai,audio/240641ec2506437f.mp3,С,эс
efa38425f74d68f5,alphabet,ai,audio/efa38425f74d68f5.mp3,стол,эс
270646a526064512,alphabet,ai,audio/270646a526064512.mp3,Т,тэ
6e8b37290a3ae788,alphabet,ai,audio/6e8b37290a3ae788.mp3,там,тэ
26064512270646a5,alphabet,ai,audio/26064512270646a5.mp3,У,у
75fd1b4ad69f7524,alphabet,ai,audio/75fd1b4ad69f7524.mp3,утро,у
21063d3320063ba0,alphabet,ai,audio/21063d3320063ba0.mp3,Ф,эф
1fb8257eb7a0e205,alphabet,ai,audio/1fb8257eb7a0e205.mp3,фильм,эф
20063ba021063d33,alphabet,ai,audio/20063ba021063d33.mp3,Х,ха
2306405922063ec6,alphabet,ai,audio/2306405922063ec6.mp3,Ц,цэ
f3394531f25e3c01,alphabet,ai,audio/f3394531f25e3c01.mp3,цена,цэ
22063ec623064059,alphabet,ai,audio/22063ec623064059.mp3,Ч,че
2d0650172c064e84,alphabet,ai,audio/2d0650172c064e84.mp3,Ш,ша
d24211842ba7afe3,alphabet,ai,audio/d24211842ba7afe3.mp3,шапка,ша
2c064e842d065017,alphabet,ai,audio/2c064e842d065017.mp3,Щ,ща
88f959d45b15f0ac,alphabet,ai,audio/88f959d45b15f0ac.mp3,щи,ща
2f06533d2e0651aa,alphabet,ai,audio/2f06533d2e0651aa.mp3,Ъ,твёрдый знак
207be139d2e9ee17,alphabet,ai,audio/207be139d2e9ee17.mp3,объект,твёрдый знак
2e0651aa2f06533d,alphabet,ai,audio/2e0651aa2f06533d.mp3,Ы,ы
290649cb28064838,alphabet,ai,audio/290649cb28064838.mp3,Ь,мягкий знак
28064838290649cb,alphabet,ai,audio/28064838290649cb.mp3,Э,э
6b71cab0423021a9,alphabet,ai,audio/6b71cab0423021a9.mp3,это,э
2b064cf12a064b5e,alphabet,ai,audio/2b064cf12a064b5e.mp3,Ю,ю
7bf706c638080e16,alphabet,ai,audio/7bf706c638080e16.mp3,юг,ю
2a064b5e2b064cf1,alphabet,ai,audio/2a064b5e2b064cf1.mp3,Я,я
0398652c23ff4fc4,alphabet,ai,audio/0398652c23ff4fc4.mp3,яблоко,я
09eb53c2bf5e6354,example,ai,audio/09eb53c2bf5e6354.mp3,мять,to crumple — soft М (note Я)
1a909c33352a91aa,example,ai,audio/1a909c33352a91aa.mp3,лук,onion — hard Л
2083d9b2b53eaeef,example,ai,audio/2083d9b2b53eaeef.mp3,люк,hatch — soft Л (note Ю)
a154a8ddbe190ecc,example,ai,audio/a154a8ddbe190ecc.mp3,молоко́,milk — first two О's reduce
8e651dd9d404df08,example,ai,audio/8e651dd9d404df08.mp3,хорошо́,good/well — only the last О is full
84ac351c9bb95add,example,ai,audio/84ac351c9bb95add.mp3,за́мок / замо́к,castle vs. lock — stress changes meaning
fd94bf57851a0c1d,example,ai,audio/fd94bf57851a0c1d.mp3,Это новый студент.,"This is a new student. (masc., consonant ending)"
6377c4f004a101a5,example,ai,audio/6377c4f004a101a5.mp3,Здесь интересная книга.,"Here is an interesting book. (fem., -а ending)"
f5fb3bc41a9ec39e,example,ai,audio/f5fb3bc41a9ec39e.mp3,Открой большое окно.,"Open the big window. (neut., -о ending)"
1007557dccb209f4,example,ai,audio/1007557dccb209f4.mp3,Какая длинная ночь!,"What a long night! (fem., 3rd declension)"
58468c0ffed9c795,example,ai,audio/58468c0ffed9c795.mp3,Студент читает книгу в библиотеке.,The student (nom.) reads a book (acc.) in the library (prep.).
0004e389fb2846fb,example,ai,audio/0004e389fb2846fb.mp3,Я дал книгу другу.,I gave the book (acc.) to a friend (dat.).
030dae93ec2a408b,example,ai,audio/030dae93ec2a408b.mp3,Он пишет ручкой.,He writes with a pen (instr.).
56cd24e33c2873df,example,ai,audio/56cd24e33c2873df.mp3,Это дом моего брата.,This is my brother's (gen.) house.
72efb1d2af36b596,example,ai,audio/72efb1d2af36b596.mp3,Брат любит сестру.,The brother (nom.) loves his sister (acc. fem.).
45152ea8747d4dde,example,ai,audio/45152ea8747d4dde.mp3,Я знаю этого профессора.,I know this professor. (animate masc. acc. = gen.)
46926f304e8c3262,example,ai,audio/46926f304e8c3262.mp3,Я купил новый компьютер.,I bought a new computer. (inanimate masc. acc. = nom.)
6b69d5c904bc4c96,example,ai,audio/6b69d5c904bc4c96.mp3,Мы пригласили друзей.,We invited friends. (animate plural acc. = gen.)
3d06b1eab91a243d,example,ai,audio/3d06b1eab91a243d.mp3,У меня нет брата.,I don't have a brother. (gen. of absence)
ec0d9fed8b39f268,example,ai,audio/ec0d9fed8b39f268.mp3,Это дом моих родителей.,This is my parents' house. (gen. pl. possession)
afa73364b26194f8,example,ai,audio/afa73364b26194f8.mp3,Он купил пять билетов.,He bought five tickets. (5+ → gen. pl.)
be79af91f447464b,example,ai,audio/be79af91f447464b.mp3,Я выпил чашку чая.,I drank a cup of tea. (partitive gen.)
120617d956e5aab7,example,ai,audio/120617d956e5aab7.mp3,В классе три студента.,There are three students in the class. (2-4 → gen. sg.)
09f158362d48714c,example,ai,audio/09f158362d48714c.mp3,Мне нравится эта музыка.,I like this music.
998d0dc18643908a,example,ai,audio/998d0dc18643908a.mp3,Сколько тебе лет?,How old are you? (lit. how many years to you?)
9b7b2f8c928ca9e3,example,ai,audio/9b7b2f8c928ca9e3.mp3,Профессор объяснил студентам правило.,The professor explained the rule to the students.
6e7d00cd8cc3c087,example,ai,audio/6e7d00cd8cc3c087.mp3,Мы идём к бабушке.,We are going to grandmother's. (к + dat.)
b732a6ba23dbd090,example,ai,audio/b732a6ba23dbd090.mp3,Ему было скучно.,He was bored. (dative experiencer)
7e02c91139023e7b,example,ai,audio/7e02c91139023e7b.mp3,Я пишу карандашом.,I write with a pencil. (means)
d7cedd1bfbaac33e,example,ai,audio/d7cedd1bfbaac33e.mp3,Мы пьём кофе с молоком.,We drink coffee with milk. (accompaniment)
d2bd5b7d2e813473,example,ai,audio/d2bd5b7d2e813473.mp3,Он хочет стать врачом.,He wants to become a doctor. (predicate)
3ff772ba0a2342c2,example,ai,audio/3ff772ba0a2342c2.mp3,Кошка спит под столом.,The cat is sleeping under the table. (под + instr.)
724fb42572a98551,example,ai,audio/724fb42572a98551.mp3,Я занимаюсь спортом.,I do sports. (verb-governed instr.)
ea98646fc582b694,example,ai,audio/ea98646fc582b694.mp3,Книга лежит на столе.,The book is lying on the table.
8d3a351355d78879,example,ai,audio/8d3a351355d78879.mp3,Мы живём в большом городе.,We live in a big city.
2b2435d9e22833f0,example,ai,audio/2b2435d9e22833f0.mp3,Они говорят о политике.,They are talking about politics.
e7aca59d3ebbbe34,example,ai,audio/e7aca59d3ebbbe34.mp3,Дети играют в саду.,The children are playing in the garden. (locative-2)
286ed83577959859,example,ai,audio/286ed83577959859.mp3,Я мечтаю о море.,I dream about the sea.
d6412f69de7360a1,example,ai,audio/d6412f69de7360a1.mp3,У наших друзей новая машина.,Our friends have a new car. (irregular gen. pl.)
b1373c1f5838b679,example,ai,audio/b1373c1f5838b679.mp3,В городах много домов.,There are many houses in the cities.
64df432d4ac74a8a,example,ai,audio/64df432d4ac74a8a.mp3,Я разговаривал с матерью.,"I was talking with my mother. (instr. sg., insert -er-)"
4d31a84859f2d1f3,example,ai,audio/4d31a84859f2d1f3.mp3,Я читаю интересную книгу.,I am reading an interesting book. (fem. acc.)
84a11cfa5a9ae6b2,example,ai,audio/84a11cfa5a9ae6b2.mp3,Мы говорили о новых студентах.,We talked about the new students. (prep. pl.)
d85b2b276ac8d857,example,ai,audio/d85b2b276ac8d857.mp3,Этот город очень красив.,"This city is very beautiful. (short form, predicate)"
595a2763c8ccde11,example,ai,audio/595a2763c8ccde11.mp3,Я должен идти.,I must go. (short form должен)
1aa814af4264bf11,example,ai,audio/1aa814af4264bf11.mp3,Эта задача труднее предыдущей.,This problem is harder than the previous one. (gen. comparison)
36c7eb150aee2007,example,ai,audio/36c7eb150aee2007.mp3,"Он говорит по-русски лучше, чем я.",He speaks Russian better than I do. (чем + nom.)
4e0f93f652b7f78c,example,ai,audio/4e0f93f652b7f78c.mp3,Это самый красивый город в мире.,This is the most beautiful city in the world.
edb0bd245f2ed776,example,ai,audio/edb0bd245f2ed776.mp3,Больше всего я люблю читать.,Most of all I love to read.
f001c39738627b16,example,ai,audio/f001c39738627b16.mp3,У меня есть вопрос.,I have a question. (lit. by me there is)
8308465acc94c7db,example,ai,audio/8308465acc94c7db.mp3,Я думаю о тебе.,I am thinking about you.
de5181a3ba0363f4,example,ai,audio/de5181a3ba0363f4.mp3,Она взяла свою книгу.,She took her (own) book.
92635ed689cf4907,example,ai,audio/92635ed689cf4907.mp3,Чья это машина?,Whose car is this?
c676025d46f8678a,example,ai,audio/c676025d46f8678a.mp3,С кем ты говорил?,With whom were you talking?
f3fc3df6efe9215e,example,ai,audio/f3fc3df6efe9215e.mp3,У меня две сестры и один брат.,I have two sisters and one brother.
1e561fda4203be35,example,ai,audio/1e561fda4203be35.mp3,В группе двадцать пять студентов.,There are twenty-five students in the group. (gen. pl.)
d0be1121b8b30c74,example,ai,audio/d0be1121b8b30c74.mp3,Сегодня третье мая.,Today is the third of May. (ordinal + gen. of month)
f94df41da7fab398,example,ai,audio/f94df41da7fab398.mp3,Он пришёл с двумя друзьями.,"He came with two friends. (number declined, instr.)"
aa777de071a317b7,example,ai,audio/aa777de071a317b7.mp3,Я читаю эту книгу уже неделю.,"I've been reading this book for a week. (imperf., process)"
c1c22d9481f65fd4,example,ai,audio/c1c22d9481f65fd4.mp3,Я прочитал эту книгу за один день.,"I read this book in one day. (perf., result)"
43377403e3bd1b5f,example,ai,audio/43377403e3bd1b5f.mp3,Он говорит по-русски и по-английски.,He speaks Russian and English.
ffafcdec16de0500,example,ai,audio/ffafcdec16de0500.mp3,Раньше здесь был парк.,There used to be a park here. (past of быть)
a7143887a4e7cae3,example,ai,audio/a7143887a4e7cae3.mp3,Вчера она читала весь вечер.,"Yesterday she read all evening. (imperf. past, fem.)"
c3d0f8af5709e03a,example,ai,audio/c3d0f8af5709e03a.mp3,Завтра я буду работать.,Tomorrow I will be working. (compound future)
e6ba0d8bb4ee5992,example,ai,audio/e6ba0d8bb4ee5992.mp3,Я напишу письмо и отправлю его.,"I will write the letter and send it. (perf. future, sequence)"
2ab8340e0ef95e59,example,ai,audio/2ab8340e0ef95e59.mp3,Они уже ушли.,"They have already left. (perf. past, suppletive шли)"
58ba075297fdbfec,example,ai,audio/58ba075297fdbfec.mp3,"Если бы у меня было время, я бы поехал в Москву.","If I had time, I would go to Moscow. (бы + past)"
4a60c106dcc87178,example,ai,audio/4a60c106dcc87178.mp3,Я хотел бы спросить.,I would like to ask. (polite softening)
d67eb35555a4aaa0,example,ai,audio/d67eb35555a4aaa0.mp3,Сейчас я иду в университет.,I'm walking to the university right now. (unidirectional)
15f7b5ddea58a0ce,example,ai,audio/15f7b5ddea58a0ce.mp3,Я хожу в университет каждый день.,"I go to the university every day. (multidirectional, habit)"
5bb23e800e57d9a4,example,ai,audio/5bb23e800e57d9a4.mp3,Поезд приходит в восемь часов.,The train arrives at eight o'clock. (prefixed imperf.)
08452e04035facce,example,ai,audio/08452e04035facce.mp3,"Закройте, пожалуйста, дверь.",Please close the door. (perf. imperative)
dfd45d41ec634e6b,example,ai,audio/dfd45d41ec634e6b.mp3,"Студент, читающий книгу, мой брат.",The student reading the book is my brother. (present active participle)
299c0abe70e3dcc7,example,ai,audio/299c0abe70e3dcc7.mp3,"Прочитав письмо, она заплакала.","Having read the letter, she burst into tears. (perfective verbal adverb)"
75be146572dee7b6,example,ai,audio/75be146572dee7b6.mp3,Я никогда там не был.,I have never been there. (obligatory double negation)
0a6d472d1abd4b6f,example,ai,audio/0a6d472d1abd4b6f.mp3,У нас нет времени.,We don't have time. (нет + genitive)
fe9c7e2c44c39e04,example,ai,audio/fe9c7e2c44c39e04.mp3,Вы говорите по-русски?,Do you speak Russian? (yes/no question by intonation)
18c55049dedd13f3,example,ai,audio/18c55049dedd13f3.mp3,В настоящей работе рассматривается проблема классификации текстов.,The present work examines the problem of text classification.
7e36a96fda10bcb7,example,ai,audio/7e36a96fda10bcb7.mp3,"Нами было установлено, что данная зависимость носит нелинейный характер.",We established that the dependence in question is nonlinear in nature.
9b282985e5cf2776,example,ai,audio/9b282985e5cf2776.mp3,Полученные данные свидетельствуют о наличии корреляции между переменными.,The data obtained attest to the presence of a correlation between the variables.
1677926c7381390b,example,ai,audio/1677926c7381390b.mp3,оценка эффективности методов обработки данных,assessment of the effectiveness of data-processing methods
c3e4ecdfc848d596,example,ai,audio/c3e4ecdfc848d596.mp3,проблема определения границ применимости теории,the problem of determining the limits of applicability of the theory
8a88cf41e8e3c7b8,example,ai,audio/8a88cf41e8e3c7b8.mp3,в результате анализа динамики показателей роста,as a result of analysing the dynamics of the growth indicators
9d3f827e7b40ca8e,example,ai,audio/9d3f827e7b40ca8e.mp3,Эксперимент не дал ожидаемого результата; тем не менее полученные данные представляют интерес.,"The experiment did not yield the expected result; nevertheless, the data obtained are of interest."
392ab6505f0e6290,example,ai,audio/392ab6505f0e6290.mp3,"Таким образом, можно сделать вывод о том, что гипотеза подтверждается.","Thus, one may conclude that the hypothesis is confirmed."
c69d3e774a3f3d6d,example,ai,audio/c69d3e774a3f3d6d.mp3,В связи с этим возникает вопрос о применимости модели в иных условиях.,"In this connection, the question arises of the model's applicability under other conditions."
0063e4fafd018a90,example,ai,audio/0063e4fafd018a90.mp3,Настоящая статья посвящена изучению влияния температуры на скорость реакции.,The present article is devoted to studying the effect of temperature on the reaction rate.
29a61b27933af6db,example,ai,audio/29a61b27933af6db.mp3,Цель работы — выявить закономерности распределения данных в выборке.,The aim of the work is to reveal regularities in the distribution of the data in the sample.
8b4f13ac1fa61e75,example,ai,audio/8b4f13ac1fa61e75.mp3,В заключение подведём основные итоги проведённого исследования.,"In conclusion, let us sum up the principal results of the conducted study."
13c97404cfd2393e,example,ai,audio/13c97404cfd2393e.mp3,"По мнению ряда авторов, данная гипотеза нуждается в дополнительной проверке.","In the opinion of a number of authors, this hypothesis requires additional verification."
f56a47c3e1a0195d,example,ai,audio/f56a47c3e1a0195d.mp3,"Согласно классификации, предложенной автором, выделяются три типа.","According to the classification proposed by the author, three types are distinguished."
7ed9bd98ae6fe9e3,example,ai,audio/7ed9bd98ae6fe9e3.mp3,"Как отмечает исследователь, данный эффект ранее не описывался [5, с. 12].","As the researcher notes, this effect had not previously been described [5, p. 12]."
12ffca01d0a43e3a,example,ai,audio/12ffca01d0a43e3a.mp3,Под устойчивостью системы в данной работе понимается её способность сохранять равновесие.,"By the stability of the system, in this work, we understand its capacity to maintain equilibrium."
ac225e36a9679138,example,ai,audio/ac225e36a9679138.mp3,"Выдвигается гипотеза, согласно которой переменные связаны нелинейно.",A hypothesis is advanced according to which the variables are related nonlinearly.
ffb61ea50cf369f7,example,ai,audio/ffb61ea50cf369f7.mp3,"Термин «дискурс» определяется как речь, погружённая в социальный контекст.","The term ""discourse"" is defined as speech immersed in a social context."
079134ee97edf4c2,example,ai,audio/079134ee97edf4c2.mp3,"Как видно из таблицы 3, значение показателя возросло почти в два раза.","As can be seen from Table 3, the value of the indicator nearly doubled."
c831b128aeebc300,example,ai,audio/c831b128aeebc300.mp3,"По-видимому, наблюдаемый эффект обусловлен изменением температуры.","Apparently, the observed effect is caused by the change in temperature."
13f0ca7d013daa4b,example,ai,audio/13f0ca7d013daa4b.mp3,Представляется обоснованным предположить наличие обратной зависимости.,It appears justified to suppose the presence of an inverse relationship.
7a6ac9e5a06382ea,example,ai,audio/7a6ac9e5a06382ea.mp3,В настоящей работе рассматривается проблема автоматической классификации научных текстов.,The present work addresses the problem of the automatic classification of scholarly texts. [Core: проблема (subject) + рассматривается (reflexive passive). Genitive chain: classification ← of texts.]
7730c41e0a67c37c,example,ai,audio/7730c41e0a67c37c.mp3,"Несмотря на значительное число существующих подходов, данный вопрос остаётся недостаточно изученным.","Despite the considerable number of existing approaches, this question remains insufficiently studied. [Concessive opener несмотря на + accusative; predicate остаётся + instrumental.]"
9b67095dfa6ac401,example,ai,audio/9b67095dfa6ac401.mp3,"Нами был предложен метод, основанный на анализе частотных характеристик лексики.",We proposed a method based on the analysis of the frequency characteristics of the vocabulary. [Passive with agent in instrumental (нами); participle clause основанный на… modifies метод.]
1d3abefa998892b3,example,ai,audio/1d3abefa998892b3.mp3,"Полученные результаты, представленные в таблице 1, свидетельствуют о его эффективности.","The results obtained, presented in Table 1, attest to its effectiveness. [Two stacked participles modify результаты; predicate свидетельствуют о + prepositional.]"
96634b9876a6664d,example,ai,audio/96634b9876a6664d.mp3,"Таким образом, можно заключить, что предложенный подход обладает определённой практической значимостью.","Thus, one may conclude that the proposed approach possesses a certain practical significance. [Conclusion connector таким образом; impersonal modal можно + infinitive; обладать governs the instrumental.]"
bcf5ed965e38f71a,dialogue,human,audio/bcf5ed965e38f71a.mp3,Здравствуйте! Меня зовут Джеймс. Я аспирант из Великобритании.,Hello! My name is James. I'm a PhD student from Britain.
ec89def78c50c1eb,dialogue,human,audio/ec89def78c50c1eb.mp3,"Очень приятно. Анна Сергеевна, я работаю на кафедре истории.","Very nice to meet you. Anna Sergeyevna, I work in the history department."
182e7e00cef4d83a,dialogue,human,audio/182e7e00cef4d83a.mp3,Взаимно. Как мне лучше к вам обращаться?,Likewise. How should I best address you?
c2f19fe8dcfe8c36,dialogue,human,audio/c2f19fe8dcfe8c36.mp3,Можно просто по имени-отчеству — Анна Сергеевна.,Just by my first name and patronymic — Anna Sergeyevna.
97d5e63fb2948dce,dialogue,human,audio/97d5e63fb2948dce.mp3,Хорошо. Рад знакомству!,Good. Glad to meet you!
0e0fa4fa865e1f69,dialogue,human,audio/0e0fa4fa865e1f69.mp3,"Привет! Ты тоже на семинар? Я Костя, первый курс.","Hi! Are you also here for the seminar? I'm Kostya, first year."
9a55ee18c2a1c90f,dialogue,human,audio/9a55ee18c2a1c90f.mp3,"Привет, да! Меня зовут Джеймс. Очень приятно.","Hi, yes! My name is James. Nice to meet you."
48e4b55c1cb0002f,dialogue,human,audio/48e4b55c1cb0002f.mp3,"Давай на «ты», мы же ровесники. Как дела?","Let's use ""ty"", we're the same age after all. How's it going?"
7c90facac43baa41,dialogue,human,audio/7c90facac43baa41.mp3,"Нормально, спасибо. Немного волнуюсь перед семинаром.","Fine, thanks. A bit nervous before the seminar."
cbfdd3bad482db8b,dialogue,human,audio/cbfdd3bad482db8b.mp3,"Не переживай, всё будет хорошо!","Don't worry, everything will be fine!"
02d463af604e3fc7,example,ai,audio/02d463af604e3fc7.mp3,Разрешите представиться.,Allow me to introduce myself. (very formal)
50950af4756b1e18,example,ai,audio/50950af4756b1e18.mp3,Меня зовут… / Моя фамилия…,My name is… / My surname is…
0c938c1782add4dd,example,ai,audio/0c938c1782add4dd.mp3,Очень приятно (познакомиться).,Very nice (to meet you).
83407748776686f6,example,ai,audio/83407748776686f6.mp3,Как вас зовут? / Как тебя зовут?,What is your name? (formal / informal)
c8eeb9be4de4aa0c,example,ai,audio/c8eeb9be4de4aa0c.mp3,Можно к вам обращаться по имени?,May I address you by first name?
4e8c5350c923ea2b,example,ai,audio/4e8c5350c923ea2b.mp3,Давайте перейдём на «ты».,"Let's switch to ""ty"" (informal)."
39870f16480cb85a,example,ai,audio/39870f16480cb85a.mp3,Как дела? / Как ваши дела?,How are you? (informal / formal)
b3b66e6d9d2cc87a,example,ai,audio/b3b66e6d9d2cc87a.mp3,"Спасибо, хорошо. А у вас?","Fine, thanks. And you? (formal)"
4b3ee8e85ef825be,dialogue,human,audio/4b3ee8e85ef825be.mp3,"Откуда ты приехал? По акценту слышу, что не местный.",Where did you come from? I can tell from your accent you're not local.
ea9e1be2af23a607,dialogue,human,audio/ea9e1be2af23a607.mp3,"Из Эдинбурга, это в Шотландии. Я здесь по обмену, пишу диссертацию.","From Edinburgh, that's in Scotland. I'm here on exchange, writing my dissertation."
dee462d23e4a78bf,dialogue,human,audio/dee462d23e4a78bf.mp3,Здорово! А что ты изучаешь?,Cool! And what do you study?
e7b1a85cc3884326,dialogue,human,audio/e7b1a85cc3884326.mp3,Историю советской науки. Меня давно интересует эта тема.,The history of Soviet science. I've long been interested in this topic.
bd85dbd8d2c32975,dialogue,human,audio/bd85dbd8d2c32975.mp3,Серьёзная тема. И как тебе Россия? Не скучаешь по дому?,Serious topic. And how do you find Russia? Don't you miss home?
f215d04b30711f43,dialogue,human,audio/f215d04b30711f43.mp3,"Иногда скучаю, но мне здесь очень нравится. Особенно люди и архитектура.","Sometimes I miss it, but I really like it here. Especially the people and the architecture."
284b6740d9f2e6cf,dialogue,human,audio/284b6740d9f2e6cf.mp3,А по-русски ты неплохо говоришь! Давно учишь?,And you speak Russian quite well! Have you been studying long?
9af7ee6e47848dc5,dialogue,human,audio/9af7ee6e47848dc5.mp3,"Спасибо. Уже четыре года, но разговорной практики не хватает.","Thanks. Four years already, but I lack speaking practice."
93981335c45d02ad,dialogue,human,audio/93981335c45d02ad.mp3,Тогда будем общаться почаще. Дай мне свой номер!,Then let's chat more often. Give me your number!
987e56205b240a45,example,ai,audio/987e56205b240a45.mp3,Откуда вы / ты?,Where are you from? (formal / informal)
5d13be8575e55ba1,example,ai,audio/5d13be8575e55ba1.mp3,Я из… / Я приехал(а) из…,I'm from… / I came from…
fd01dc5cd09aaf3d,example,ai,audio/fd01dc5cd09aaf3d.mp3,Чем вы занимаетесь?,What do you do? / What's your field?
58ed9498b428f7ab,example,ai,audio/58ed9498b428f7ab.mp3,Я изучаю… / Я пишу диссертацию о…,I study… / I'm writing a dissertation on…
b33707b15e5428df,example,ai,audio/b33707b15e5428df.mp3,Как вам / тебе Россия?,How do you find Russia?
67e7457153cc64fa,example,ai,audio/67e7457153cc64fa.mp3,Я здесь по обмену / по программе.,I'm here on exchange / on a programme.
7b16c4a309be0215,example,ai,audio/7b16c4a309be0215.mp3,Вы давно здесь живёте?,Have you lived here long?
dacc5cadd045b054,example,ai,audio/dacc5cadd045b054.mp3,У нас много общего!,We have a lot in common!
fdd6141bfeb67d7d,dialogue,human,audio/fdd6141bfeb67d7d.mp3,"Извините, подскажите, пожалуйста, где находится аудитория 312?","Excuse me, could you tell me where room 312 is?"
13fe67176b73d9da,dialogue,human,audio/13fe67176b73d9da.mp3,"Это во втором корпусе, на третьем этаже. Поднимитесь по лестнице и направо.","That's in the second block, on the third floor. Go up the stairs and to the right."
930dd0bc033e70a4,dialogue,human,audio/930dd0bc033e70a4.mp3,"Спасибо большое! А не подскажете, где деканат?",Thank you very much! And could you tell me where the dean's office is?
e02ba796a9f5b9b9,dialogue,human,audio/e02ba796a9f5b9b9.mp3,"Деканат на первом этаже, кабинет 105, рядом с гардеробом.","The dean's office is on the ground floor, room 105, next to the cloakroom."
bf112de0f7eeee37,dialogue,human,audio/bf112de0f7eeee37.mp3,"Здравствуйте. Я иностранный аспирант, мне нужно оформить справку об обучении.","Hello. I'm an international PhD student, I need to get a certificate of enrolment issued."
268469d3947ebe3a,dialogue,human,audio/268469d3947ebe3a.mp3,"Хорошо. Покажите, пожалуйста, студенческий билет и паспорт.",All right. Please show me your student ID and passport.
013bf15cf0438a6e,dialogue,human,audio/013bf15cf0438a6e.mp3,"Вот, пожалуйста. Когда справка будет готова?",Here you are. When will the certificate be ready?
0d2ff27424675232,dialogue,human,audio/0d2ff27424675232.mp3,"Завтра после обеда. Зайдите, пожалуйста, после трёх.",Tomorrow afternoon. Please come by after three.
8d42a9a9c084d62f,dialogue,human,audio/8d42a9a9c084d62f.mp3,"Понял, спасибо. Всего доброго!","Got it, thank you. All the best!"
27996d945d425bd3,example,ai,audio/27996d945d425bd3.mp3,"Подскажите, пожалуйста, где…?",Could you tell me where… is?
b613942c1833a290,example,ai,audio/b613942c1833a290.mp3,Как пройти в…?,How do I get to…?
dff7b0945868caed,example,ai,audio/dff7b0945868caed.mp3,Это на каком этаже?,What floor is that on?
e80085e2690ff0f3,example,ai,audio/e80085e2690ff0f3.mp3,Мне нужно оформить справку / документы.,I need to get a certificate / documents issued.
480db648c3dc57c1,example,ai,audio/480db648c3dc57c1.mp3,К кому мне обратиться по этому вопросу?,Whom should I turn to about this matter?
15a6bf31560b61a7,example,ai,audio/15a6bf31560b61a7.mp3,Какие документы нужны?,What documents are needed?
9af831484066f54d,example,ai,audio/9af831484066f54d.mp3,Когда это будет готово?,When will this be ready?
d8c1e3e098d36914,example,ai,audio/d8c1e3e098d36914.mp3,В какие часы работает деканат?,What hours is the dean's office open?
d2ef423777b86a20,dialogue,human,audio/d2ef423777b86a20.mp3,"Здравствуйте, Виктор Павлович! Спасибо, что нашли время меня принять.","Hello, Viktor Pavlovich! Thank you for finding time to see me."
26759c2da396a7ad,dialogue,human,audio/26759c2da396a7ad.mp3,"Здравствуйте, проходите, садитесь. Как продвигается ваша работа?","Hello, come in, sit down. How is your work coming along?"
5a26c69320523221,dialogue,human,audio/5a26c69320523221.mp3,В целом неплохо. Я закончил первую главу и собрал материал для второй.,"On the whole, not bad. I've finished the first chapter and gathered material for the second."
ca8eae81a5cb792a,dialogue,human,audio/ca8eae81a5cb792a.mp3,Отлично. А с источниками в архиве не возникло трудностей?,Excellent. And did you run into any difficulties with the archival sources?
489d711df7d0cde2,dialogue,human,audio/489d711df7d0cde2.mp3,"Возникли, к сожалению. Часть документов оказалась недоступна. Не могли бы вы посоветовать, к кому обратиться?","Unfortunately, yes. Some documents turned out to be inaccessible. Could you possibly advise me whom to approach?"
b638ef44ac5f1d32,dialogue,human,audio/b638ef44ac5f1d32.mp3,Я напишу рекомендательное письмо заведующему архивом. Это должно помочь.,I'll write a letter of recommendation to the head of the archive. That should help.
